Range,Variance,Standard Deviation,Interquartile Range (IQR),Upperquartile Range (UQR),Coefficient of Variation (CV),Entropy
0.5460035864380188,0.001992523717700559,0.044637693911094456,0.5438967368099838,0.0012900052824988961,665.1016464761135,2.7071915754581766
0.3123158568632789,0.0007031651536875918,0.02651726142888047,0.3087309869006276,0.0021521979942917824,395.10719887804845,3.6177727801914346
0.4812212896649726,0.0016445109622028043,0.04055257035260286,0.47946489113382995,0.0010640546679496765,604.2332354383707,2.677326319205114
0.48311983022722416,0.0017311199119018007,0.04160672916610726,0.4815195125993341,0.0010750663932412863,619.9403045755256,2.503200237021088
0.5427935632760637,0.001996712690166555,0.044684591193906595,0.5408196726348251,0.0011582040460780263,665.8004287478714,2.621464058495251
0.6442695910227485,0.002786938443538154,0.05279146184316318,0.6430105874314904,0.0007699335110373795,786.592750649339,2.0965209638335685
0.3290872980724089,0.0011562041585713534,0.03400300219938459,0.3274871092289686,0.0011405296390876174,506.64474772256744,2.742952763998513
0.5721667098696344,0.002209705882908805,0.047007508792838666,0.5703969716560096,0.0010543905664235353,700.4119196218606,2.4732764986663387
0.6168999041838106,0.002572276006776344,0.05071761042060582,0.6156012493884191,0.0008384486427530646,755.6923762865993,2.1828603853929707
0.4391719421837479,0.0014195175285511789,0.037676485087534094,0.4375925555359572,0.0009916137205436826,561.3796351891685,2.756221705002368
0.5403733602724969,0.0019997299246100647,0.04471833991339644,0.53862858354114,0.0011533177457749844,666.3032968615067,2.5313440387924198
0.8050579545670189,0.004312252246045605,0.06566774128935458,0.8039726443821564,0.0006858534179627895,978.4493543808563,1.3910070579035687
0.8568312642164528,0.004887244141776776,0.06990882735232208,0.8560195292811841,0.000533651327714324,1041.6415748724999,1.0879251262092986
0.8542006806383142,0.004855942901300479,0.06968459586810043,0.8532670373097062,0.0005805256660096347,1038.3003506859143,1.1172436101148318
0.8485287236690056,0.004792916287640833,0.06923089113712774,0.8477747282013297,0.0004834958235733211,1031.5402483717576,1.1474115236290139
0.8891616223845631,0.005264524994739978,0.07255704648578233,0.888557753933128,0.00035512479371391237,1081.1000439876534,0.8813638083505645
0.9147990350465989,0.005574067060338508,0.07465967492789202,0.9143732154625468,0.00024361061514355242,1112.4293939517959,0.6960376352115971
0.9095895763603039,0.005510114176922868,0.07423014331740757,0.9090558321913704,0.0003177040780428797,1106.0292212309835,0.737212469911005
0.9010693057643948,0.005407229872779172,0.07353386888216322,0.9005106742843054,0.00034793856320902705,1095.654684450091,0.7978849817746971
0.8911877750651911,0.005288503495690703,0.07272209771239209,0.8905359198688529,0.00040133934817276895,1083.5591922440174,0.870488392731285
0.780253298667958,0.004081271973749076,0.06388483367552174,0.7794756306102499,0.0004492361913435161,951.8839582689222,1.3604875253880262
0.8919895264116349,0.005297934424407617,0.07278691107889947,0.8914191240910441,0.0003030661027878523,1084.524799422911,0.8579936653959486
0.8993421964260051,0.0053861314910814105,0.07339026836768898,0.8987728217616677,0.00032599992118775845,1093.5149741888633,0.8087572082258094
0.9187180922890548,0.005622085621988076,0.0749805682959797,0.9182621641666628,0.00026851665461435914,1117.210601946266,0.6748375288543891
0.8595134162169416,0.004918058344131438,0.07012886954836388,0.8587771706515923,0.00044563482515513897,1044.9201704422314,1.0714991309247603
0.9088726744230371,0.005501543896671348,0.07417239308982385,0.9083605994237587,0.00028636030037887394,1105.1686880611726,0.7369148398623048
0.8882045532227494,0.005252676307407627,0.07247534965357275,0.8875866060261615,0.0003648738202173263,1079.8826293807083,0.8832750054211447
0.911929602138116,0.005538827949222685,0.07442330246114241,0.9114252423751168,0.0002915955847129226,1108.9072985696707,0.7214493108383477
0.8358119473559782,0.004648144987505296,0.06817730551661084,0.8347413816954941,0.0006882841698825359,1015.8418719468478,1.235933704110744
0.9023044609057251,0.005422223186573058,0.07363574666269812,0.9017902325140312,0.0003093013074249029,1097.1725596221659,0.7908730133737933
